id	name	sellPriceCopper
4606	Spongy Morel	25
4607	Delicious Cave Mold	50
4608	Raw Black Truffle	100
4609	Recipe: Barbecued Buzzard Wing	250
4610	Carved Stone Urn	0
4611	Blue Pearl	50
4612	Black Drake's Heart	0
4613	Corroded Black Box	0
4614	Pendant of Myzrael	0
4615	Blacklash's Bindings	0
4616	Ryedol's Lucky Pick	3
4621	Ambassador Infernus' Bracer	0
4622	Sealed Note to Advisor Belgrum	0
4623	Lesser Stoneshield Potion	375
4624	Recipe: Lesser Stoneshield Potion	550
4625	Firebloom	250
4626	Small Stone Shard	0
4627	Large Stone Slab	0
4628	Bracers of Rock Binding	0
4629	Supply Crate	0
4630	Scrap Metal	0
4631	Tablet of Ryun'eh	0
4632	Ornate Bronze Lockbox	50
4633	Heavy Bronze Lockbox	70
4634	Iron Lockbox	87
4635	Hammertoe's Amulet	0
4636	Strong Iron Lockbox	110
4637	Steel Lockbox	150
4638	Reinforced Steel Lockbox	200
4639	Enchanted Sea Kelp	162
4640	Sign of the Earth	0
4641	Hand of Dagun	0
4643	Grimsteel Cape	2748
4644	The Legacy Heart	0
4645	Chains of Hematus	0
4646	Star of Xil'yeh	0
4647	Yagyin's Digest	0
4648	Sigil of the Hammer	0
4649	Bonegrip's Note	0
4650	Bel'dugur's Note	0
4652	Salbac Shield	10126
4653	Ironheel Boots	7178
4654	Mysterious Fossil	0
4655	Giant Clam Meat	71
4656	Small Pumpkin	1
4658	Warrior's Cloak	23
4659	Warrior's Girdle	23
4660	Walking Boots	324
4661	Bright Mantle	929
4662	Journeyman's Cloak	24
4663	Journeyman's Belt	23
4665	Burnt Cloak	22
4666	Burnt Leather Belt	26
4668	Battle Chain Cloak	32
4669	Battle Chain Girdle	41
4671	Ancestral Cloak	32
4672	Ancestral Belt	28
4674	Tribal Cloak	32
4675	Tribal Belt	35
4676	Skeletal Gauntlets	278
4677	Veteran Cloak	70
4678	Veteran Girdle	108
4680	Brackwater Cloak	91
4681	Brackwater Girdle	109
4683	Spellbinder Cloak	92
4684	Spellbinder Belt	61
4686	Barbaric Cloth Cloak	67
4687	Barbaric Cloth Belt	67
4689	Hunting Cloak	106
4690	Hunting Belt	71
4692	Ceremonial Cloak	68
4693	Ceremonial Leather Belt	86
4694	Burnished Pauldrons	515
4695	Burnished Cloak	327
4696	Lapidis Tankard of Tidesippe	5537
4697	Burnished Girdle	435
4698	Seer's Mantle	301
4699	Seer's Belt	221
4700	Inscribed Leather Spaulders	379
4701	Inscribed Cloak	252
4702	Prospector's Pick	0
4703	Broken Tools	0
4705	Lambent Scale Pauldrons	1449
4706	Lambent Scale Cloak	687
4707	Lambent Scale Girdle	881
4708	Bright Belt	461
4709	Forest Leather Mantle	982
4710	Forest Cloak	561
4711	Glimmering Cloak	1112
4712	Glimmering Mail Girdle	1228
4713	Silver-thread Cloak	926
4714	Silver-thread Sash	681
4715	Emblazoned Cloak	1026
4716	Combat Cloak	1658
4717	Mail Combat Belt	2014
4718	Nightsky Mantle	2223
4719	Nightsky Cloak	1676
4720	Nightsky Sash	1234
4721	Insignia Mantle	2809
4722	Insignia Cloak	2118
4723	Humbert's Pants	1703
4724	Humbert's Helm	1763
4725	Chief Brigadier Pauldrons	4736
4726	Chief Brigadier Cloak	2340
4727	Chief Brigadier Girdle	2791
4728	Twain's Shoulder	0
4729	Aurora Mantle	3036
4731	Glyphed Epaulets	3824
4732	Glyphed Cloak	2632
4733	Blackforge Pauldrons	7957
4734	Mistscape Mantle	4208
4735	Mistscape Cloak	3621
4736	Mistscape Sash	2616
4737	Imperial Leather Spaulders	5743
4738	Imperial Leather Belt	3294
4739	Plainstrider Meat	0
4740	Plainstrider Feather	0
4741	Stromgarde Cavalry Leggings	5438
4742	Mountain Cougar Pelt	0
4743	Pulsating Crystalline Shard	5430
4744	Arcane Runed Bracers	1986
4745	War Rider Bracers	3230
4746	Doomsayer's Robe	4324
4747	Stormbull Well Water	0
4748	Redhorn Well Water	0
4749	Wildmane Well Water	0
4751	Windfury Talon	0
4752	Azure Feather	0
4753	Bronze Feather	0
4755	Water Pitcher	0
4757	Cracked Egg Shells	4
4758	Prairie Wolf Paw	0
4759	Plainstrider Talon	0
4765	Enamelled Broadsword	575
4766	Feral Blade	481
4767	Coppercloth Gloves	139
4768	Adept's Gloves	139
4769	Trophy Swoop Quill	0
4770	Bristleback Belt	0
4771	Harvest Cloak	264
4772	Warm Cloak	70
4775	Cracked Bill	28
4776	Ruffled Feather	41
4777	Ironwood Maul	1408
4778	Heavy Spiked Mace	1470
4779	Dull Kodo Tooth	13
4780	Kodo Horn Fragment	56
4781	Whispering Vest	547
4782	Solstice Robe	415
4783	Totem of Hawkwind	0
4784	Lifeless Stone	360
4785	Brimstone Belt	469
4786	Wise Man's Belt	278
4787	Burning Pitch	577
4788	Agile Boots	526
4789	Stable Boots	399
4790	Inferno Cloak	831
4791	Enchanted Water	133
4792	Spirit Cloak	655
4793	Sylvan Cloak	744
4794	Wolf Bracers	703
4795	Bear Bracers	705
4796	Owl Bracers	708
4797	Fiery Cloak	852
4798	Heavy Runed Cloak	1166
4799	Antiquated Cloak	608
4800	Mighty Chain Pants	1221
4801	Stalker Claws	0
4802	Cougar Claws	0
4803	Prairie Alpha Tooth	0
4804	Prairie Wolf Heart	0
4805	Flatland Cougar Femur	0
4806	Plainstrider Scale	0
4807	Swoop Gizzard	0
4808	Well Stone	0
4809	Ambercorn	0
4810	Boulder Pads	3351
4813	Small Leather Collar	33
4814	Discolored Fang	6
4816	Legionnaire's Leggings	1503
4817	Blessed Claymore	2462
4818	Executioner's Sword	2854
4819	Fizsprocket's Clipboard	0
4820	Guardian Buckler	1664
4821	Bear Buckler	1308
4822	Owl's Disk	1349
4823	Water of the Seers	0
4824	Blurred Axe	3371
4825	Callous Axe	4094
4826	Marauder Axe	3087
4827	Wizard's Belt	749
4828	Nightwind Belt	684
4829	Dreamer's Belt	830
4830	Saber Leggings	1894
4831	Stalking Pants	1571
4832	Mystic Sarong	2099
4833	Glorious Shoulders	1731
4834	Venture Co. Documents	0
4835	Elite Shoulders	2110
4836	Fireproof Orb	2000
4837	Strength of Will	2000
4838	Orb of Power	2000
4840	Long Bayonet	142
4841	Horn of Arra'chea	0
4843	Amethyst Runestone	0
4844	Opal Runestone	0
4845	Diamond Runestone	0
4846	Cog #5	0
4847	Lotwil's Shackles of Elemental Binding	0
4848	Battleboar Snout	0
4849	Battleboar Flank	0
4850	Bristleback Attack Plans	0
4851	Dirt-stained Map	0
4852	Flash Bomb	300
4854	Demon Scarred Cloak	0
4859	Burning Blade Medallion	0
4860	Glistening Frenzy Scale	741
4861	Sleek Feathered Tunic	119
4862	Scorpid Worker Tail	0
4863	Gnomish Tools	0
4864	Minshina's Skull	0
4865	Ruined Pelt	5
4866	Zalazane's Head	0
4867	Broken Scorpid Leg	8
4869	Fizzle's Claw	0
4870	Canvas Scraps	0
4871	Searing Collar	0
4872	Dry Scorpid Eye	95
4873	Dry Hardened Barnacle	15
4874	Clean Fishbones	46
4875	Slimy Bone	13
4876	Bloody Leather Boot	78
4877	Stone Arrowhead	10
4878	Broken Bloodstained Bow	56
4879	Squashed Rabbit Carcass	7
4880	Broken Spear	86
4881	Aged Envelope	0
4882	Benedict's Key	0
4883	Admiral Proudmoore's Orders	0
4886	Venomtail Poison Sac	0
4887	Intact Makrura Eye	0
4888	Crawler Mucus	0
4890	Taillasher Egg	0
4891	Kron's Amulet	0
4892	Durotar Tiger Fur	0
4893	Savannah Lion Tusk	0
4894	Plainstrider Kidney	0
4895	Thunder Lizard Horn	0
4896	Kodo Liver	0
4897	Thunderhawk Saliva Gland	0
4898	Lightning Gland	0
4903	Eye of Burning Shadow	0
4904	Venomtail Antidote	0
4905	Sarkoth's Mangled Claw	0
4906	Rainwalker Boots	21
4907	Woodland Tunic	13
4908	Nomadic Bracers	6
4909	Kodo Hunter's Leggings	368
4910	Painted Chain Gloves	7
4911	Thick Bark Buckler	15
4913	Painted Chain Belt	7
4914	Battleworn Leather Gloves	5
4915	Soft Wool Boots	7
4916	Soft Wool Vest	9
4917	Battleworn Chain Leggings	14
4918	Sack of Supplies	0
4919	Soft Wool Belt	5
4920	Battleworn Cape	7
4921	Dust-covered Leggings	12
4922	Jagged Chain Vest	15
4923	Primitive Hatchet	25
4924	Primitive Club	25
4925	Primitive Hand Blade	25
4926	Chen's Empty Keg	0
4928	Sandrunner Wristguards	20
4929	Light Scorpid Armor	58
4931	Hickory Shortbow	134
4932	Harpy Wing Clipper	179
4933	Seasoned Fighter's Cloak	48
4935	Wide Metal Girdle	23
4936	Dirt-trodden Boots	23
4937	Charging Buckler	71
4938	Blemished Wooden Staff	236
4939	Steady Bastard Sword	395
4940	Veiled Grips	36
4941	Really Sticky Glue	11
4942	Tiger Hide Boots	89
4944	Handsewn Cloak	72
4945	Faintly Glowing Skull	37
4946	Lightweight Boots	67
4947	Jagged Dagger	325
4948	Stinging Mace	326
4949	Orcish Cleaver	1706
4951	Squealer's Belt	13
4952	Stormstout	63
4953	Trogg Brew	88
4954	Nomadic Belt	6
4957	Old Moneybag	250
4958	Sun-beaten Cloak	36
4960	Flash Pellet	12
4961	Dreamwatcher Staff	183
4962	Double-layered Gloves	20
4963	Thunderhorn Cloak	30
4964	Goblin Smasher	503
4967	Tribal Warrior's Shield	116
4968	Bound Harness	90
4969	Fortified Bindings	42
4970	Rough-hewn Kodo Leggings	54
4971	Skorn's Hammer	383
4972	Cliff Runner Boots	64
4973	Plains Hunter Wristguards	35
4974	Compact Fighting Knife	388
4975	Vigilant Buckler	6477
4976	Mistspray Kilt	5486
4977	Sword of Hammerfall	11893
4978	Ryedol's Hammer	7976
4979	Enchanted Stonecloth Bracers	2587
4980	Prospector Gloves	2209
4982	Ripped Prospector Belt	961
4983	Rock Pulverizer	16837
4984	Skull of Impending Doom	5630
4986	Flawed Power Stone	0
4987	Dwarf Captain's Sword	15584
4988	Burning Obsidian Band	3657
4989	Mage Dragon Robe	9058
4990	Scorched Bands	4546
4992	Recruitment Letter	0
4995	Signed Recruitment Letter	0
4998	Blood Ring	837
4999	Azora's Will	1052
5001	Heart Ring	1038
5002	Glowing Green Talisman	1535
5003	Crystal Starfire Medallion	1713
5004	Mark of the Kirin Tor	1806
5005	Emberspark Pendant	1840
5006	Khazgorm's Journal	0
5007	Band of Thorns	1632
5009	Mindbender Loop	1696
5010	Inscribed Gold Ring	1803
5011	Welken Ring	1912
5012	Fungal Spores	0
5013	Fertile Bulb	38
5014	Wrapping Paper (PT)	0
5015	Wrapped Item (PT)	0
5016	Artisan's Trousers	2955
5017	Nitroglycerin	0
5018	Wood Pulp	0
5019	Sodium Nitrate	0
5020	Kolkar Booty Key	3
5021	Explosive Stick of Gann	0
5022	Kodobane's Head	0
5023	Verog's Head	0
5025	Hezrul's Head	0
5026	Fire Tar	0
5027	Rendered Spores	0
5028	Lord Sakrasis' Scepter	5537
5029	Talisman of the Naga Lord	5282
5030	Centaur Bracers	0
5038	Tear of the Moons	0
5040	Shadow Hunter Knife	0
5042	Red Ribboned Wrapping Paper	12
5043	Red Ribboned Gift	0
5044	Blue Ribboned Gift	0
5045	Skull Gift	0
5046	Locked Gift	0
5047	Skull Wrapping Paper	1250
5048	Blue Ribboned Wrapping Paper	12
5049	Self-locking Ironpaper	12
5050	Ignition Key	0
5051	Dig Rat	1
5052	Unconscious Dig Rat	0
5054	Samophlange	0
5055	Intact Raptor Horn	0
5056	Root Sample	0
5057	Ripe Watermelon	1
5058	Silithid Egg	0
5059	Digging Claw	0
5060	Thieves' Tools	0
5061	Stolen Silver	0
5062	Raptor Head	0
5063	Kreenig Snarlsnout's Tusk	0
5064	Witchwing Talon	0
5065	Harpy Lieutenant Ring	0
5066	Fissure Plant	21
5067	Serena's Head	0
5068	Dried Seeds	0
5069	Fire Wand	293
5071	Shadow Wand	443
5072	Lok's Skull	0
5073	Nak's Skull	0
5074	Kuz's Skull	0
5075	Blood Shard	25
5076	Shipment of Boots	0
5077	Telescopic Lens	0
5078	Theramore Medal	0
5079	Cold Basilisk Eye	4642
5080	Gazlowe's Ledger	0
5081	Kodo Hide Bag	250
5082	Thin Kodo Leather	25
5083	Pattern: Kodo Hide Bag	50
5084	Baron Longshore's Head	0
5085	Bristleback Quilboar Tusk	0
5086	Zhevra Hooves	0
5087	Plainstrider Beak	0
5088	Control Console Operating Manual	0
5089	Console Key	0
5092	Charred Razormane Wand	240
5093	Razormane Backstabber	247
5094	Razormane War Shield	233
5095	Rainbow Fin Albacore	3
5096	Prowler Claws	0
5097	Cats Eye Emerald	0
5098	Altered Snapjaw Shell	0
5099	Hoof of Lakota'mani	0
5100	Echeyakee's Hide	0
5101	Ishamuhale's Fang	0
5102	Owatanka's Tailspike	0
5103	Washte Pawne's Feather	0
5104	Heart of Isha Awak	0
5107	Deckhand's Shirt	139
5108	Dark Iron Leather	1616
5109	Stonesplinter Rags	223
5110	Dalaran Wizard's Robe	257
5111	Rathorian's Cape	320
5112	Ritual Blade	730
5113	Mark of the Syndicate	250
5114	Severed Talon	96
5115	Broken Wishbone	101
5116	Long Tail Feather	303
5117	Vibrant Plume	825
5118	Large Flat Tooth	71
5119	Fine Loose Hair	118
5120	Long Tail Hair	193
5121	Dirty Kodo Scale	162
5122	Thick Kodo Hair	287
5123	Steel Arrowhead	117
5124	Small Raptor Tooth	117
5125	Charged Scale	155
5126	Knowledge: Defias Disguise	162
5127	Knowledge: South Seas Pirate Disguise	162
5128	Shed Lizard Skin	202
5129	Knowledge: Dark Iron Dwarf Disguise	162
5130	Knowledge: Dalaran Wizard Disguise	162
5131	Knowledge: Stonesplinter Disguise	162
5132	Knowledge: Syndicate Disguise	162
5133	Seeping Gizzard	300
5134	Small Furry Paw	92
5135	Thin Black Claw	142
5136	Torn Furry Ear	177
5137	Bright Eyeball	217
5138	Harvester's Head	0
5140	Flash Powder	6
5143	Thunder Lizard Blood	0
5164	Thunderhawk Wings	0
5165	Sunscale Feather	0
5166	Webwood Venom Sac	0
5167	Webwood Egg	0
5168	Timberling Seed	0
5169	Timberling Sprout	0
5170	Mossy Tumor	0
5172	Death Capsule	25
5173	Deathweed	25
5174	Note from Neeru	0
5175	Earth Totem	0
5176	Fire Totem	0
5177	Water Totem	0
5178	Air Totem	0
5179	Moss-twined Heart	0
5180	Necklace of Harmony	2777
5181	Vibrant Silk Cape	1778
5182	Shiver Blade	1769
5183	Pulsating Hydra Heart	1575
5184	Filled Crystal Phial	0
5185	Crystal Phial	0
5186	Partially Filled Vessel	0
5187	Rhahk'Zor's Hammer	1081
5188	Filled Vessel	0
5189	Glowing Fruit	0
5190	Shimmering Frond	0
5191	Cruel Barb	2964
5192	Thief's Blade	1803
5193	Cape of the Brotherhood	940
5194	Taskmaster Axe	3079
5195	Gold-flecked Gloves	364
5196	Smite's Reaver	1830
5197	Cookie's Tenderizer	1597
5198	Cookie's Stirring Rod	1660
5199	Smelting Pants	804
5200	Impaling Harpoon	2323
5201	Emberstone Staff	3161
5202	Corsair's Overshirt	1147
5203	Flatland Prowler Claw	0
5204	Bloodfeather Belt	0
5205	Sprouted Frond	31
5206	Bogling Root	37
5207	Opaque Wand	1081
5208	Smoldering Wand	668
5209	Gloom Wand	771
5210	Burning Wand	1161
5211	Dusk Wand	1166
5212	Blazing Wand	672
5213	Scorching Wand	5218
5214	Wand of Eventide	3935
5215	Ember Wand	8656
5216	Umbral Wand	11821
5217	Tainted Heart	0
5218	Cleansed Timberling Heart	0
5219	Inscribed Bark	0
5220	Gnarlpine Fang	0
5221	Melenas' Head	0
5223	Empty Mana Gem	0
5229	Empty Greater Bloodstone	0
5232	Minor Soulstone	0
5233	Stone of Relu	0
5234	Flagongut's Fossil	0
5236	Combustible Wand	2878
5237	Mind-numbing Poison	18
5238	Pitchwood Wand	7145
5239	Blackbone Wand	7746
5240	Torchlight Wand	1244
5241	Dwarven Flamestick	821
5242	Cinder Wand	623
5243	Firebelcher	1312
5244	Consecrated Wand	3465
5245	Summoner's Wand	5091
5246	Excavation Rod	3490
5247	Rod of Sorrow	7961
5248	Flash Wand	6849
5249	Burning Sliver	8658
5250	Charred Wand	2646
5251	Phial of Scrying	0
5252	Wand of Decay	1175
5253	Goblin Igniter	7952
5254	Rugged Spaulders	308
5255	Quilboar Tomahawk	685
5256	Kovork's Rattle	7227
5257	Dark Hooded Cape	3159
5263	Pocket Lint	1
5264	Complimentary Beer Token	0
5266	Eye of Adaegus	11157
5267	Scarlet Kris	59851
5268	Cracked Silithid Shell	218
5269	Silithid Ichor	95
5270	Death Cap	0
5271	Scaber Stalk	0
5272	Insane Scribbles	0
5273	Mathystra Relic	0
5274	Rose Mantle	1003
5275	Binding Girdle	175
5279	Harpy Skinner	1436
5299	Gloves of the Moon	359
5302	Cobalt Buckler	929
5306	Wind Rider Staff	1710
5309	Privateer Musket	1038
5310	Sea Dog Britches	555
5311	Buckled Boots	601
5312	Riveted Gauntlets	419
5313	Totemic Clan Ring	650
5314	Boar Hunter's Cape	528
5315	Timberland Armguards	213
5316	Barkshell Tunic	1355
5317	Dry Moss Tunic	1360
5318	Zhovur Axe	1789
5319	Bashing Pauldrons	323
5320	Padded Lamellar Boots	372
5321	Elegant Shortsword	1484
5322	Demolition Hammer	4016
5323	Everglow Lantern	1632
5324	Engineer's Hammer	776
5325	Welding Shield	498
5326	Flaring Baton	776
5327	Greasy Tinker's Pants	519
5328	Cinched Belt	205
5329	Cat Figurine	15
5330	Elven Cup Relic	0
5332	Glowing Cat Figurine	15
5334	99-Year-Old Port	0
5335	A Sack of Coins	0
5336	Grell Earring	0
5337	Wayfaring Gloves	167
5338	Ancient Moonstone Seal	0
5339	Serpentbloom	0
5340	Cauldron Stirrer	919
5341	Spore-covered Tunic	368
5342	Raptor Punch	88
5343	Barkeeper's Cloak	462
5344	Pointed Axe	562
5345	Stonewood Hammer	705
5346	Orcish Battle Bow	425
5347	Pestilent Wand	3142
5348	Worn Parchment	0
5349	Conjured Muffin	0
5350	Conjured Water	0
5351	Bounty Hunter's Ring	403
5352	Book: The Powers Below	0
5353	Message for Elissa Starbreeze	0
5354	Letter to Delgren	0
5355	Beastmaster's Girdle	947
5356	Branding Rod	2594
5357	Ward of the Vale	2221
5359	Lorgalis Manuscript	0
5360	Highborne Relic	0
5361	Fishbone Toothpick	16
5362	Chew Toy	18
5363	Folded Handkerchief	20
5364	Dry Salt Lick	27
5366	Glowing Soul Gem	0
5367	Primitive Rock Tool	22
5368	Empty Wallet	48
5369	Gnawed Bone	32
5370	Bent Spoon	37
5371	Piece of Coral	48
5373	Lucky Charm	72
5374	Small Pocket Watch	87
5375	Scratching Stick	95
5376	Broken Mirror	66
5377	Scallop Shell	57
5379	Boot Knife	0
5380	Sealed Letter to Elissa	0
5381	Sealed Letter to Balthule	0
5382	Anaya's Pendant	0
5383	Athrikus Narassin's Head	0
5385	Crawler Leg	0
5386	Fine Moonstalker Pelt	0
5387	Enchanted Moonstalker Cloak	0
5388	Ran Bloodtooth's Skull	0
5389	Corrupted Furbolg Totem	0
5390	Fandral's Message	0
5391	Rare Earth	0
5392	Thistlewood Dagger	25
5393	Thistlewood Staff	32
5394	Archery Training Gloves	6
5395	Woodland Shield	16
5396	Key to Searing Gorge	0
5397	Defias Gunpowder	0
5398	Canopy Leggings	13
5399	Tracking Boots	11
5404	Serpent's Shoulders	469
5405	Draped Cloak	7
5406	Empty Minor Bloodstone	0
5411	Winterhoof Cleansing Totem	0
5412	Thresher Eye	0
5413	Moonstalker Fang	0
5414	Grizzled Scalp	0
5415	Thunderhorn Cleansing Totem	0
5416	Wildmane Cleansing Totem	0
5419	Feral Bracers	13
5420	Banshee Armor	227
5421	Fiery Blaze Enchantment	650
5422	Brambleweed Leggings	692
5423	Boahn's Fang	2084
5424	Ancient Statuette	0
5425	Runescale Girdle	419
5426	Serpent's Kiss	1686
5427	Crude Pocket Watch	147
5428	An Exotic Cookbook	322
5429	A Pretty Rock	137
5430	Intricate Bauble	277
5431	Empty Hip Flask	155
5432	Hickory Pipe	330
5433	Rag Doll	138
5435	Shiny Dinglehopper	272
5437	Bathran's Hair	0
5439	Small Quiver	25
5440	Bottle of Disease	0
5441	Small Shot Pouch	250
5442	Head of Arugal	0
5443	Gold-plated Buckler	1067
5444	Miner's Cape	548
5445	Ring of Zoram	0
5446	Broken Elemental Bracer	13
5447	Damaged Elemental Bracer	20
5448	Fractured Elemental Bracer	17
5451	Crushed Elemental Bracer	22
5455	Divined Scroll	0
5456	Divining Scroll	0
5457	Severed Voodoo Claw	23
5458	Dirtwood Belt	27
5459	Defender Axe	472
5460	Orendil's Cure	0
5461	Branch of Cenarius	0
5462	Dartol's Rod of Transformation	0
5463	Glowing Gem	0
5464	Iron Shaft	0
5465	Small Spider Leg	3
5466	Scorpid Stinger	8
5467	Kodo Meat	7
5468	Soft Frenzy Flesh	12
5469	Strider Meat	9
5470	Thunder Lizard Tail	28
5471	Stag Meat	30
5472	Kaldorei Spider Kabob	10
5473	Scorpid Surprise	10
5474	Roasted Kodo Meat	9
5475	Wooden Key	0
5476	Fillet of Frenzy	3
5477	Strider Stew	18
5478	Dig Rat Stew	70
5479	Crispy Lizard Tail	125
5480	Lean Venison	95
5481	Satyr Horns	0
5482	Recipe: Kaldorei Spider Kabob	10
5483	Recipe: Scorpid Surprise	35
5484	Recipe: Roasted Kodo Meat	60
5485	Recipe: Fillet of Frenzy	100
5486	Recipe: Strider Stew	110
5487	Recipe: Dig Rat Stew	200
5488	Recipe: Crispy Lizard Tail	100
5489	Recipe: Lean Venison	300
5490	Wrathtail Head	0
5493	Elune's Tear	0
5494	Handful of Stardust	0
5498	Small Lustrous Pearl	200
5500	Iridescent Pearl	750
5503	Clam Meat	16
5504	Tangy Clam Meat	22
5505	Teronis' Journal	0
5506	Beady Eye Stalk	71
5507	Ornate Spyglass	600
5508	Fallen Moonstone	0
5509	Healthstone	0
5510	Greater Healthstone	0
5511	Lesser Healthstone	0
5512	Minor Healthstone	0
5513	Mana Jade	0
5514	Mana Agate	0
5516	Threshadon Fang	317
5517	Tiny Bronze Key	50
5518	Tiny Iron Key	150
5519	Iron Pommel	0
5520	Velinde's Journal	0
5521	Velinde's Key	0
5522	Spellstone	0
5523	Small Barnacled Clam	15
5524	Thick-shelled Clam	21
5525	Boiled Clams	20
5526	Clam Chowder	75
5527	Goblin Deviled Clams	95
5528	Recipe: Clam Chowder	200
5529	Tomb Dust	125
5530	Blinding Powder	125
5533	Ilkrud Magthrull's Tome	0
5534	Parker's Lunch	0
5535	Compendium of the Fallen	0
5536	Mythology of the Titans	0
5537	Sarilus Foulborne's Head	0
5538	Vorrel's Wedding Ring	0
5539	Letter of Commendation	0
5540	Pearl-handled Dagger	2107
5541	Iridescent Hammer	3693
5542	Pearl-clasped Cloak	370
5543	Plans: Iridescent Hammer	450
5544	Dal Bloodclaw's Skull	0
5547	Reconstructed Rod	0
5565	Infernal Stone	1250
5566	Broken Antler	105
5567	Silver Hook	196
5568	Smooth Pebble	4
5569	Seaweed	203
5570	Deepmoss Egg	0
5571	Small Black Pouch	250
5572	Small Green Pouch	250
5573	Green Leather Bag	875
5574	White Leather Bag	875
5575	Large Green Sack	2500
5576	Large Brown Sack	2500
5577	Plans: Rough Bronze Bracers	300
5578	Plans: Silvered Bronze Breastplate	300
5579	Militia Warhammer	32
5580	Militia Hammer	25
5581	Smooth Walking Staff	32
5582	Stonetalon Sap	0
5583	Fey Dragon Scale	0
5584	Twilight Whisker	0
5585	Courser Eye	0
5586	Thistlewood Blade	26
5587	Thornroot Club	512
5588	Lydon's Toxin	0
5589	Moss-covered Gauntlets	41
5590	Cord Bracers	35
5591	Rain-spotted Cape	67
5592	Shackled Girdle	54
5593	Crag Buckler	116
5594	Letter to Jin'Zil	0
5595	Thicket Hammer	235
5596	Ashwood Bow	141
5601	Hatched Egg Sac	22
5602	Sticky Spider Webbing	63
5604	Elven Wand	380
5605	Pruning Knife	150
5606	Gardening Gloves	23
5608	Living Cowl	3463
5609	Steadfast Cinch	447
5610	Gustweald Cloak	208
5611	Tear of Grief	452
5612	Ivy Cuffs	72
5613	Staff of the Purifier	2635
5614	Seraph's Strike	6147
5615	Woodsman Sword	1776
5616	Gutwrencher	22738
5617	Vagabond Leggings	247
5618	Scout's Cloak	86
5619	Jade Phial	0
5620	Vial of Innocent Blood	0
5621	Tourmaline Phial	0
5622	Clergy Ring	556
5623	Amethyst Phial	0
5624	Circlet of the Order	2926
5626	Skullchipper	1717
5627	Relic Blade	1379
5628	Zamah's Note	0
5629	Hammerfist Gloves	347
5630	Windfelt Gloves	348
5631	Rage Potion	30
5632	Cowardly Flight Potion	85
5633	Great Rage Potion	150
5634	Free Action Potion	75
5635	Sharp Claw	45
5636	Delicate Feather	75
5637	Large Fang	75
5638	Toxic Fogger	0
5639	Filled Jade Phial	0
5640	Recipe: Rage Potion	25
5641	Recipe: Cowardly Flight Potion	375
5642	Recipe: Free Action Potion	450
5643	Recipe: Great Rage Potion	500
5645	Filled Tourmaline Phial	0
5646	Vial of Blessed Water	0
5654	Instant Toxin	100
5655	Chestnut Mare Bridle	0
5656	Brown Horse Bridle	0
5657	Recipe: Instant Toxin	250
5659	Smoldering Embers	0
5664	Corroded Shrapnel	0
5665	Horn of the Dire Wolf	0
5668	Horn of the Brown Wolf	0
5669	Dust Devil Debris	0
5675	Crystalized Scales	0
5681	Corrosive Sap	0
5686	Ordanus' Head	0
5687	Gatekeeper's Key	0
5689	Sleepers' Key	0
5690	Claw Key	0
5691	Barrow Key	0
5692	Remote Detonator (Red)	0
5693	Remote Detonator (Blue)	0
5694	NG-5 Explosives (Red)	0
5695	NG-5 Explosives (Blue)	0
5717	Venture Co. Letters	0
5718	Venture Co. Engineering Plans	0
5731	Scroll of Messaging	0
5732	NG-5	0
5733	Unidentified Ore	0
5734	Super Reaper 6000 Blueprints	0
5735	Sealed Envelope	0
5736	Gerenzo's Mechanical Arm	0
5737	Covert Ops Plans: Alpha & Beta	0
5738	Covert Ops Pack	0
5739	Barbaric Harness	2738
5740	Red Fireworks Rocket	25
5741	Rock Chip	111
5742	Gemstone Dagger	10770
5743	Prismstone Ring	1803
5744	Pale Skinner	386
5748	Centaur Longbow	609
5749	Scythe Axe	2664
5750	Warchief's Girdle	641
5751	Webwing Cloak	1028
5752	Wyvern Tailspike	3109
5753	Ruffled Chaplet	1884
5754	Wolfpack Medallion	2538
5755	Onyx Shredder Plate	4127
5756	Sliverblade	10026
5757	Hardwood Cudgel	1363
5758	Mithril Lockbox	250
5759	Thorium Lockbox	375
5760	Eternium Lockbox	500
5761	Anvilmar Sledge	30
5762	Red Linen Bag	250
5763	Red Woolen Bag	700
5764	Green Silk Pack	3000
5765	Black Silk Pack	4000
5766	Lesser Wizard's Robe	1338
5767	Violet Robes	44
5768	Gnome Race Ticket	1250
5769	Goblin Race Ticket	1250
5770	Robes of Arcana	1807
5771	Pattern: Red Linen Bag	50
5772	Pattern: Red Woolen Bag	125
5773	Pattern: Robes of Arcana	250
5774	Pattern: Green Silk Pack	275
5775	Pattern: Black Silk Pack	350
5776	Elder's Cane	30
5777	Brave's Axe	30
5778	Primitive Walking Stick	30
5779	Forsaken Bastard Sword	30
5780	Murloc Scale Belt	260
5781	Murloc Scale Breastplate	601
5782	Thick Murloc Armor	3211
5783	Murloc Scale Bracers	2316
5784	Slimy Murloc Scale	75
5785	Thick Murloc Scale	500
5786	Pattern: Murloc Scale Belt	137
5787	Pattern: Murloc Scale Breastplate	150
5788	Pattern: Thick Murloc Armor	162
5789	Pattern: Murloc Scale Bracers	700
5790	Lonebrow's Journal	0
5791	Henrig Lonebrow's Journal	0
5792	Razorflank's Medallion	0
5793	Razorflank's Heart	0
